141,467,190,,
141,190,185,,
107,410,483,,
687,483,147,,
927,475,428,,
315,428,908,,
566,161,871,,
602,871,783,,
727,169,784,,
783,784,495,,
890,355,911,,
495,639,854,,
854,639,83,,
854,704,71,,
643,704,935,,
643,275,59,,
930,275,502,,
930,157,543,,
493,157,353,,
396,213,108,,
353,108,150,,
31,408,982,,
150,982,831,,
872,498,430,,
909,430,515,,
294,724,151,,
335,151,600,,
469,287,851,,
193,851,962,,
917,509,629,,
962,629,996,,
365,90,512,,
996,512,668,,
28,472,271,,
668,271,880,,
714,624,451,,
880,451,699,,
270,660,555,,
699,555,424,,
833,732,939,,
424,939,3,,
723,677,128,,
125,128,18,,
861,412,300,,
318,300,143,,
901,356,980,,
143,980,532,,
460,329,304,,
532,304,878,,
717,248,691,,
19,977,745,,
466,977,447,,
466,520,479,,
604,520,969,,
604,648,554,,
62,648,236,,
62,850,545,,
545,850,419,,
545,725,410,,
410,725,781,,
410,988,475,,
475,988,510,,
475,124,161,,
161,124,552,,
161,577,169,,
169,577,590,,
169,910,355,,
355,910,137,,
355,431,911,,
911,431,377,,
911,425,308,,
308,425,129,,
308,216,635,,
635,216,614,,
635,508,836,,
836,508,296,,
836,413,353,,
396,413,213,,
213,654,707,,
408,654,288,,
408,612,735,,
498,612,991,,
498,347,989,,
724,347,234,,
724,338,743,,
287,338,632,,
287,705,282,,
509,705,113,,
509,184,799,,
90,184,559,,
90,603,462,,
472,603,973,,
472,174,800,,
624,174,875,,
624,58,852,,
660,58,480,,
660,111,782,,
732,111,527,,
732,369,101,,
677,369,700,,
677,186,601,,
412,186,767,,
412,729,63,,
356,729,15,,
356,421,598,,
329,421,597,,
329,461,760,,
874,461,785,,
248,656,691,,
691,656,884,,
691,417,167,,
528,417,563,,
528,868,202,,
116,868,247,,
116,96,999,,
126,96,74,,
126,91,206,,
229,91,386,,
229,474,685,,
905,474,212,,
905,342,324,,
418,342,367,,
418,127,633,,
92,127,187,,
92,819,963,,
963,819,990,,
963,423,896,,
578,423,481,,
578,562,491,,
117,562,769,,
117,611,730,,
376,611,952,,
376,814,721,,
1000,814,319,,
1000,326,548,,
548,326,921,,
548,873,826,,
213,873,27,,
948,967,576,,
572,967,53,,
572,580,135,,
239,580,514,,
239,673,33,,
539,673,199,,
539,331,670,,
862,331,262,,
862,748,823,,
142,748,593,,
142,808,866,,
857,808,97,,
857,454,40,,
867,454,806,,
867,865,391,,
114,865,260,,
114,931,374,,
104,931,630,,
104,311,768,,
959,311,422,,
959,547,490,,
175,547,383,,
175,640,665,,
148,640,276,,
148,49,716,,
277,49,322,,
277,180,565,,
522,180,225,,
522,235,309,,
372,235,936,,
372,936,484,,
333,332,986,,
651,986,506,,
968,153,215,,
35,215,415,,
749,203,753,,
146,753,268,,
535,470,891,,
920,891,720,,
30,54,330,,
636,330,987,,
404,243,68,,
740,68,855,,
903,953,916,,
4,916,886,,
313,6,984,,
187,984,403,,
336,165,48,,
401,48,676,,
642,443,525,,
432,525,985,,
695,105,438,,
79,438,957,,
625,618,134,,
810,134,358,,
456,310,457,,
217,457,21,,
440,93,928,,
948,93,645,,
387,453,561,,
561,453,140,,
561,380,155,,
686,380,615,,
686,628,719,,
965,628,859,,
965,295,544,,
517,295,926,,
517,610,803,,
350,610,993,,
350,993,477,,
299,11,73,,
888,73,941,,
327,779,938,,
758,938,145,,
672,864,955,,
937,955,507,,
507,291,44,,
44,291,675,,
44,644,395,,
395,644,634,,
395,220,827,,
523,220,696,,
523,368,250,,
250,368,792,,
250,902,981,,
981,902,131,,
981,131,332,,
231,966,200,,
332,200,153,,
452,582,37,,
153,37,204,,
505,349,269,,
203,269,853,,
943,970,667,,
470,667,934,,
54,892,243,,
243,892,279,,
243,486,953,,
953,486,913,,
953,364,6,,
6,364,652,,
6,622,165,,
165,622,378,,
165,240,947,,
443,240,210,,
443,210,649,,
348,684,834,,
105,834,411,,
956,112,297,,
618,297,497,,
692,65,882,,
310,882,627,,
764,177,387,,
387,177,671,,
671,876,574,,
574,876,471,,
574,689,830,,
830,689,822,,
830,5,731,,
110,5,120,,
110,120,455,,
579,232,713,,
573,713,501,,
230,463,341,,
11,341,61,,
779,744,864,,
864,744,69,,
864,894,897,,
897,894,694,,
897,608,675,,
675,608,385,,
675,182,188,,
188,182,587,,
188,587,915,,
821,160,575,,
915,575,863,,
863,797,966,,
966,797,139,,
966,207,582,,
582,207,978,,
582,252,349,,
349,252,281,,
349,765,970,,
970,765,899,,
970,899,43,,
751,824,825,,
43,825,279,,
279,337,846,,
279,846,913,,
913,591,815,,
815,591,568,,
815,339,838,,
195,339,766,,
195,972,584,,
684,972,728,,
684,340,971,,
112,340,109,,
112,109,226,,
513,929,637,,
65,637,954,,
245,334,671,,
671,334,842,,
842,214,471,,
471,214,9,,
471,441,397,,
397,441,540,,
397,606,791,,
232,606,434,,
232,434,569,,
345,933,84,,
463,84,249,,
94,482,494,,
69,482,416,,
69,778,694,,
694,778,433,,
694,870,738,,
738,870,638,,
738,638,160,,
381,405,317,,
160,317,224,,
224,763,739,,
485,763,325,,
485,87,849,,
283,87,546,,
283,807,265,,
448,807,560,,
448,596,824,,
824,596,736,,
824,736,337,,
152,613,60,,
337,60,683,,
995,526,328,,
678,526,840,,
678,951,17,,
446,951,246,,
446,301,478,,
14,301,679,,
14,679,623,,
402,900,650,,
929,650,414,,
346,375,197,,
842,375,809,,
809,255,56,,
56,255,24,,
56,223,122,,
122,499,722,,
933,499,51,,
933,41,922,,
42,41,914,,
42,524,102,,
34,228,400,,
384,228,237,,
384,657,533,,
405,657,581,,
405,581,802,,
802,994,325,,
325,994,306,,
325,323,47,,
47,323,839,,
47,839,218,,
218,904,613,,
613,904,798,,
613,238,100,,
154,238,366,,
154,366,550,,
278,473,801,,
879,801,166,,
804,786,305,,
900,786,242,,
900,242,89,,
132,436,809,,
809,436,138,,
138,658,136,,
136,316,274,,
923,316,940,,
923,919,292,,
925,537,682,,
750,537,67,,
750,761,869,,
12,583,306,,
306,583,488,,
306,518,788,,
788,66,259,,
848,66,860,,
848,734,883,,
473,655,354,,
889,655,2,,
889,209,444,,
359,82,476,,
138,82,571,,
571,983,746,,
746,983,371,,
371,983,488,,
488,119,516,,
960,119,149,,
201,983,571,,
473,734,655,,
655,960,149,,
788,518,66,,
66,488,516,,
925,919,537,,
537,746,371,,
136,658,316,,
316,571,746,,
359,209,82,,
82,703,571,,
12,761,583,,
583,371,488,,
34,524,228,,
228,925,682,,
122,223,499,,
499,136,274,,
609,359,436,,
436,359,476,,
958,788,904,,
904,788,259,,
624,875,58,,
58,114,374,,
680,12,994,,
994,12,306,,
472,973,174,,
174,867,391,,
660,480,111,,
111,104,768,,
874,785,656,,
656,372,484,,
117,769,611,,
611,79,957,,
116,247,96,,
96,146,268,,
90,559,603,,
603,857,40,,
287,632,705,,
705,862,823,,
691,884,417,,
417,651,506,,
126,74,91,,
91,920,720,,
329,597,461,,
461,522,309,,
578,481,562,,
562,432,985,,
376,952,814,,
814,810,358,,
732,527,369,,
369,959,490,,
724,234,338,,
338,539,670,,
509,113,184,,
184,142,866,,
528,563,868,,
868,35,415,,
229,386,474,,
474,636,987,,
221,42,482,,
482,42,102,,
677,700,186,,
186,175,665,,
361,132,375,,
375,132,809,,
412,767,729,,
729,148,716,,
905,212,342,,
342,740,855,,
267,764,93,,
93,764,387,,
408,288,612,,
612,572,135,,
356,15,421,,
421,277,565,,
498,991,347,,
347,239,33,,
224,802,763,,
763,802,325,,
1000,319,326,,
326,217,21,,
213,27,654,,
654,948,576,,
607,346,334,,
334,346,197,,
948,645,967,,
967,387,561,,
548,921,873,,
873,440,928,,
170,487,697,,
170,103,616,,
976,154,526,,
526,154,550,,
963,990,423,,
423,401,676,,
620,777,320,,
620,653,280,,
134,618,497,,
134,310,456,,
511,844,407,,
511,500,314,,
863,224,797,,
797,224,739,,
190,545,410,,
190,410,107,,
457,310,627,,
457,764,267,,
130,315,908,,
130,602,103,,
290,699,424,,
290,424,13,,
572,53,580,,
580,561,155,,
764,245,177,,
177,245,671,,
438,105,411,,
438,618,625,,
293,273,75,,
293,898,77,,
418,367,127,,
127,4,886,,
893,681,708,,
708,930,543,,
813,818,551,,
813,817,352,,
239,514,673,,
673,686,719,,
108,213,707,,
108,408,31,,
913,995,591,,
591,995,328,,
733,787,55,,
55,893,393,,
930,502,157,,
157,836,353,,
496,353,150,,
496,150,709,,
151,724,743,,
151,287,469,,
790,897,291,,
291,897,675,,
539,199,331,,
331,965,544,,
998,733,52,,
52,733,86,,
92,187,819,,
819,187,403,,
836,296,413,,
413,548,826,,
525,443,649,,
525,105,695,,
442,975,8,,
442,303,647,,
779,94,744,,
744,94,494,,
430,498,989,,
430,724,294,,
851,287,282,,
851,509,917,,
982,408,735,,
982,498,872,,
363,205,464,,
363,464,992,,
538,718,257,,
257,62,545,,
667,970,43,,
667,698,54,,
387,671,453,,
453,671,574,,
360,795,22,,
22,10,205,,
690,424,3,,
690,125,123,,
862,262,748,,
748,517,803,,
251,150,831,,
251,909,504,,
54,698,892,,
892,43,279,,
308,129,216,,
216,376,721,,
142,593,808,,
808,350,477,,
635,614,508,,
508,1000,548,,
857,97,454,,
454,888,941,,
44,675,644,,
644,675,188,,
955,864,897,,
955,897,790,,
629,509,799,,
629,90,365,,
966,139,207,,
207,485,849,,
867,806,865,,
865,758,145,,
801,473,354,,
801,162,804,,
804,162,786,,
786,889,444,,
659,168,302,,
302,772,191,,
144,191,373,,
144,373,263,,
483,410,475,,
483,475,927,,
911,377,425,,
425,117,730,,
561,140,380,,
380,574,830,,
84,933,922,,
84,42,221,,
933,51,41,,
41,923,292,,
715,159,29,,
715,360,617,,
613,798,238,,
238,848,883,,
406,653,261,,
406,856,172,,
678,840,951,,
951,879,166,,
384,237,657,,
657,750,869,,
341,463,249,,
341,94,779,,
570,776,877,,
570,726,370,,
512,90,462,,
512,472,28,,
72,392,534,,
534,687,147,,
815,568,339,,
339,678,17,,
114,260,931,,
931,937,507,,
858,192,706,,
706,754,592,,
776,918,557,,
557,72,289,,
485,325,87,,
87,325,47,,
938,779,864,,
938,864,672,,
118,125,18,,
118,318,179,,
923,940,919,,
919,746,537,,
898,887,885,,
885,880,699,,
69,416,778,,
778,34,400,,
774,164,835,,
835,164,427,,
48,165,947,,
48,443,642,,
271,472,800,,
271,624,714,,
882,65,954,,
882,245,764,,
842,809,214,,
214,809,56,,
671,842,876,,
876,842,471,,
829,898,773,,
829,711,588,,
36,211,227,,
36,85,631,,
244,631,76,,
36,631,858,,
811,617,211,,
715,617,924,,
355,137,431,,
431,578,491,,
848,860,734,,
734,960,655,,
567,752,208,,
208,604,554,,
754,536,343,,
343,770,64,,
60,613,100,,
60,154,976,,
451,624,852,,
451,660,270,,
192,76,492,,
192,754,706,,
390,64,158,,
390,158,964,,
95,909,515,,
95,335,389,,
68,243,953,,
68,953,903,,
530,666,942,,
942,449,183,,
189,103,521,,
189,521,586,,
643,935,275,,
275,635,836,,
104,630,311,,
311,507,44,,
269,349,970,,
269,970,943,,
395,634,220,,
220,188,915,,
330,54,243,,
330,243,404,,
272,106,741,,
741,106,273,,
70,659,7,,
7,659,20,,
243,279,486,,
486,279,913,,
846,337,683,,
846,995,913,,
881,500,46,,
881,357,156,,
891,470,934,,
891,54,30,,
81,219,465,,
465,643,59,,
906,602,783,,
906,783,521,,
555,660,782,,
555,732,833,,
529,817,847,,
529,312,382,,
410,781,988,,
988,905,324,,
686,615,628,,
628,830,731,,
809,138,255,,
255,138,136,,
959,422,547,,
547,44,395,,
984,6,165,,
984,165,336,,
889,2,209,,
209,558,82,,
845,373,266,,
845,567,88,,
297,112,226,,
297,65,692,,
428,475,161,,
428,161,566,,
98,20,133,,
98,133,439,,
713,232,569,,
713,463,230,,
637,929,414,,
637,346,607,,
273,16,241,,
241,668,880,,
64,284,757,,
757,272,39,,
169,590,910,,
910,963,896,,
916,953,6,,
916,6,313,,
753,203,853,,
753,470,535,,
195,766,972,,
972,446,478,,
650,900,89,,
650,132,361,,
780,318,143,,
780,143,541,,
545,419,725,,
725,229,685,,
674,141,25,,
25,141,185,,
475,510,124,,
124,418,633,,
325,306,323,,
323,306,788,,
582,978,252,,
252,283,265,,
789,26,585,,
585,26,595,,
701,81,979,,
979,81,549,,
854,83,704,,
704,308,635,,
939,732,101,,
939,677,723,,
574,471,689,,
689,471,397,,
373,253,553,,
553,466,479,,
73,11,61,,
73,779,327,,
175,383,640,,
640,395,827,,
742,530,173,,
173,530,619,,
62,236,850,,
850,126,206,,
936,981,332,,
936,332,333,,
522,225,235,,
235,981,936,,
446,246,301,,
301,804,305,,
986,332,153,,
986,153,968,,
434,122,722,,
434,933,345,,
604,969,648,,
648,116,999,,
953,913,364,,
364,913,815,,
161,552,577,,
577,92,963,,
215,153,204,,
215,203,749,,
1,691,977,,
977,691,167,,
57,711,258,,
57,662,437,,
864,69,894,,
894,69,694,,
575,160,224,,
575,224,863,,
138,571,658,,
658,571,316,,
466,447,520,,
520,528,202,,
50,335,600,,
50,458,949,,
304,329,760,,
304,874,717,,
196,664,997,,
997,944,843,,
306,488,518,,
518,488,66,,
362,70,198,,
198,70,429,,
298,429,439,,
298,439,812,,
128,677,601,,
128,412,861,,
471,9,441,,
441,56,122,,
651,333,986,,
936,333,651,,
750,67,761,,
761,371,583,,
841,595,945,,
841,945,176,,
286,794,351,,
351,693,519,,
974,688,641,,
974,80,932,,
965,859,295,,
295,110,455,,
523,696,368,,
368,915,863,,
148,276,49,,
49,523,250,,
37,582,349,,
37,349,505,,
164,420,626,,
626,450,771,,
6,652,622,,
622,815,838,,
1,717,691,,
304,717,19,,
277,322,180,,
180,250,981,,
834,684,971,,
834,112,956,,
399,856,307,,
399,661,946,,
445,932,599,,
974,932,445,,
694,433,870,,
870,384,533,,
109,14,623,,
109,929,513,,
19,1,977,,
19,717,1,,
254,133,459,,
254,459,646,,
794,747,693,,
794,693,351,,
775,567,194,,
775,538,78,,
106,426,961,,
961,996,668,,
283,546,807,,
807,47,218,,
669,312,589,,
669,196,503,,
630,931,507,,
630,507,311,,
35,968,215,,
986,968,35,,
225,180,981,,
225,981,235,,
871,161,169,,
871,169,727,,
993,573,501,,
993,11,299,,
998,992,733,,
363,992,85,,
300,412,63,,
300,356,901,,
191,542,121,,
121,19,745,,
830,822,5,,
5,397,791,,
907,233,594,,
594,233,106,,
679,301,900,,
679,900,402,,
664,662,45,,
664,944,997,,
317,405,802,,
317,802,224,,
684,728,340,,
340,14,109,,
980,356,598,,
980,329,460,,
146,749,753,,
215,749,146,,
621,521,178,,
621,178,531,,
165,378,240,,
240,195,584,,
825,824,337,,
825,337,279,,
795,726,816,,
795,10,22,,
85,998,52,,
85,992,998,,
517,926,610,,
610,573,993,,
536,303,702,,
536,770,343,,
736,218,613,,
736,613,152,,
120,5,232,,
120,232,579,,
178,710,556,,
556,854,71,,
805,911,639,,
639,911,308,,
397,540,606,,
606,122,434,,
759,783,495,,
759,495,256,,
912,143,532,,
912,532,38,,
360,370,795,,
570,370,360,,
366,238,473,,
366,473,278,,
445,321,99,,
99,115,747,,
907,946,233,,
399,946,388,,
260,865,937,,
260,937,931,,
422,311,44,,
422,44,547,,
447,977,528,,
447,528,520,,
674,78,141,,
775,78,450,,
879,278,801,,
366,278,879,,
321,599,115,,
321,115,99,,
754,647,536,,
442,647,754,,
398,962,489,,
489,962,996,,
42,914,524,,
524,925,228,,
420,459,895,,
420,450,626,,
914,41,925,,
914,925,524,,
210,240,684,,
210,684,348,,
322,49,250,,
322,250,180,,
920,535,891,,
753,535,920,,
770,950,756,,
756,388,272,,
276,640,523,,
276,523,49,,
742,503,530,,
669,503,945,,
897,694,608,,
608,694,738,,
398,949,962,,
50,949,233,,
383,547,395,,
383,395,640,,
532,460,304,,
980,460,532,,
636,30,330,,
891,30,636,,
699,270,555,,
451,270,699,,
728,972,14,,
728,14,340,,
969,520,116,,
969,116,648,,
200,966,582,,
200,582,452,,
250,792,902,,
902,863,966,,
349,281,765,,
765,448,824,,
233,398,489,,
233,949,398,,
926,295,573,,
926,573,610,,
573,579,713,,
120,579,573,,
542,532,878,,
542,19,121,,
950,357,285,,
950,388,756,,
587,738,160,,
587,160,821,,
424,833,939,,
555,833,424,,
929,402,650,,
679,402,929,,
357,172,399,,
406,172,357,,
242,786,359,,
242,359,609,,
450,674,25,,
450,78,674,,
740,404,68,,
330,404,740,,
888,299,73,,
993,299,888,,
806,454,758,,
806,758,865,,
701,531,81,,
621,531,464,,
318,861,300,,
128,861,318,,
125,723,128,,
939,723,125,,
880,714,451,,
271,714,880,,
105,348,834,,
210,348,105,,
236,648,126,,
236,126,850,,
143,901,980,,
300,901,143,,
710,495,854,,
710,854,556,,
463,345,84,,
434,345,463,,
196,437,664,,
57,437,196,,
770,156,950,,
881,156,770,,
191,38,542,,
912,38,191,,
419,850,229,,
419,229,725,,
668,28,271,,
512,28,668,,
858,244,192,,
858,631,244,,
246,951,804,,
246,804,301,,
996,365,512,,
629,365,996,,
132,609,436,,
242,609,132,,
79,695,438,,
525,695,79,,
344,22,205,,
344,205,363,,
962,917,629,,
851,917,962,,
631,85,837,,
85,52,837,,
492,442,754,,
192,492,754,,
56,24,223,,
223,136,499,,
23,468,605,,
23,564,468,,
432,642,525,,
48,642,432,,
945,742,173,,
945,503,742,,
781,725,905,,
781,905,988,,
666,997,449,,
666,449,942,,
481,423,432,,
481,432,562,,
97,808,888,,
97,888,454,,
540,441,122,,
540,122,606,,
769,562,79,,
769,79,611,,
856,504,95,,
251,504,856,,
638,870,405,,
638,405,381,,
378,622,195,,
378,195,240,,
875,174,114,,
875,114,58,,
433,778,384,,
433,384,870,,
661,389,50,,
95,389,661,,
859,628,110,,
859,110,295,,
303,314,881,,
511,314,303,,
374,931,104,,
58,374,104,,
899,765,824,,
899,824,751,,
391,865,114,,
174,391,114,,
76,737,442,,
76,52,737,,
675,385,182,,
182,738,587,,
253,121,466,,
253,466,553,,
65,513,637,,
109,513,65,,
227,363,85,,
36,227,85,,
617,360,820,,
360,22,820,,
500,280,406,,
620,280,500,,
480,58,104,,
480,104,111,,
564,264,828,,
564,924,468,,
416,482,34,,
416,34,778,,
973,603,867,,
973,867,174,,
131,902,966,,
131,966,231,,
758,327,938,,
73,327,758,,
918,626,72,,
918,72,557,,
784,169,355,,
784,355,890,,
46,406,357,,
881,46,357,,
332,231,200,,
131,231,332,,
29,570,360,,
715,29,360,,
464,701,979,,
464,531,701,,
924,811,36,,
924,617,811,,
618,956,297,,
834,956,618,,
11,230,341,,
713,230,11,,
653,709,251,,
496,709,653,,
768,311,959,,
111,768,959,,
407,620,500,,
511,407,500,,
810,625,134,,
438,625,810,,
40,454,867,,
603,40,867,,
592,343,688,,
706,592,688,,
766,339,446,,
766,446,972,,
952,611,810,,
952,810,814,,
884,656,651,,
884,651,417,,
354,655,889,,
801,354,889,,
883,734,473,,
238,883,473,,
458,469,851,,
151,469,458,,
985,525,79,,
562,985,79,,
785,461,372,,
785,372,656,,
869,761,12,,
657,869,12,,
247,868,146,,
247,146,96,,
448,560,596,,
596,218,736,,
957,438,810,,
611,957,810,,
593,748,350,,
593,350,808,,
268,753,920,,
96,268,920,,
249,84,94,,
341,249,94,,
74,96,920,,
74,920,91,,
717,874,248,,
874,656,248,,
559,184,857,,
559,857,603,,
292,919,925,,
41,292,925,,
682,537,750,,
228,682,750,,
24,255,136,,
24,136,223,,
415,215,146,,
868,415,146,,
113,705,142,,
113,142,184,,
676,48,432,,
423,676,432,,
527,111,959,,
527,959,369,,
167,417,528,,
977,167,528,,
720,891,636,,
91,720,636,,
392,25,687,,
392,687,534,,
484,936,651,,
656,484,651,,
426,489,996,,
426,996,961,,
262,331,517,,
262,517,748,,
632,338,862,,
632,862,705,,
282,705,509,,
851,282,509,,
449,179,780,,
118,179,449,,
219,556,643,,
219,643,465,,
259,66,848,,
904,259,848,,
261,251,856,,
406,261,856,,
563,417,35,,
563,35,868,,
789,964,26,,
390,964,80,,
760,461,874,,
304,760,874,,
490,547,175,,
369,490,175,,
866,808,857,,
184,866,857,,
937,672,955,,
938,672,937,,
309,235,372,,
461,309,372,,
386,91,636,,
386,636,474,,
852,58,660,,
451,852,660,,
799,184,90,,
629,799,90,,
506,986,35,,
417,506,35,,
839,323,788,,
839,788,958,,
358,134,217,,
814,358,217,,
218,958,904,,
839,958,218,,
700,369,175,,
700,175,186,,
320,496,653,,
620,320,653,,
459,88,775,,
845,88,459,,
782,111,732,,
555,782,732,,
478,301,14,,
972,478,14,,
307,95,661,,
399,307,661,,
645,93,387,,
645,387,967,,
393,708,844,,
55,393,844,,
772,541,912,,
780,541,772,,
987,330,740,,
474,987,740,,
743,338,287,,
151,743,287,,
665,640,148,,
186,665,148,,
800,174,624,,
271,800,624,,
94,221,482,,
84,221,94,,
569,434,463,,
713,569,463,,
805,890,911,,
784,890,495,,
615,380,830,,
615,830,628,,
767,186,148,,
767,148,729,,
377,431,117,,
377,117,425,,
444,209,359,,
786,444,359,,
792,368,863,,
792,863,902,,
462,603,472,,
512,462,472,,
823,748,142,,
705,823,142,,
388,907,594,,
388,946,907,,
975,379,511,,
975,55,379,,
212,474,740,,
212,740,342,,
199,673,965,,
199,965,331,,
623,679,929,,
109,623,929,,
944,123,118,,
690,123,944,,
17,951,446,,
339,17,446,,
53,967,561,,
53,561,580,,
801,889,162,,
162,889,786,,
696,220,915,,
696,915,368,,
202,868,116,,
520,202,116,,
203,505,269,,
37,505,203,,
670,331,862,,
338,670,862,,
716,49,277,,
729,716,277,,
319,814,217,,
319,217,326,,
137,910,578,,
137,578,431,,
488,983,119,,
119,983,201,,
581,657,12,,
581,12,680,,
798,904,848,,
798,848,238,,
519,835,159,,
351,519,159,,
855,68,4,,
342,855,4,,
791,606,232,,
5,791,232,,
51,499,923,,
51,923,41,,
288,654,572,,
288,572,612,,
80,789,585,,
80,964,789,,
101,369,677,,
939,101,677,,
164,646,420,,
254,646,164,,
67,537,371,,
67,371,761,,
153,452,37,,
200,452,153,,
4,903,916,,
68,903,4,,
595,382,669,,
529,382,595,,
774,812,164,,
298,812,693,,
693,774,835,,
693,812,774,,
516,119,960,,
66,516,960,,
401,336,48,,
984,336,401,,
234,347,539,,
234,539,338,,
752,553,604,,
752,604,208,,
597,421,522,,
597,522,461,,
217,456,457,,
134,456,217,,
822,689,397,,
822,397,5,,
285,399,388,,
950,285,388,,
178,256,710,,
759,256,178,,
2,655,558,,
2,558,209,,
576,967,572,,
654,576,572,,
160,381,317,,
638,381,160,,
135,580,239,,
612,135,239,,
565,180,522,,
421,565,522,,
205,586,621,,
189,586,205,,
844,394,620,,
844,708,394,,
514,580,686,,
514,686,673,,
33,673,539,,
347,33,539,,
991,612,239,,
991,239,347,,
771,25,72,,
626,771,72,,
999,96,126,,
648,999,126,,
470,943,667,,
269,943,470,,
289,534,487,,
557,289,487,,
15,729,277,,
15,277,421,,
860,66,960,,
860,960,734,,
27,873,948,,
27,948,654,,
510,988,418,,
510,418,124,,
940,316,746,,
940,746,919,,
274,316,923,,
499,274,923,,
843,118,449,,
997,843,449,,
310,692,882,,
297,692,310,,
45,690,944,,
664,45,944,,
840,526,879,,
840,879,951,,
787,979,893,,
787,893,55,,
601,186,412,,
128,601,412,,
21,457,440,,
326,21,440,,
685,474,905,,
725,685,905,,
335,294,151,,
430,294,335,,
703,201,571,,
119,201,558,,
802,680,994,,
581,680,802,,
414,650,346,,
637,414,346,,
206,91,229,,
850,206,229,,
385,608,738,,
385,738,182,,
928,93,948,,
873,928,948,,
895,775,450,,
420,895,450,,
409,351,159,,
409,159,715,,
796,557,487,,
796,487,170,,
324,342,418,,
988,324,418,,
560,807,218,,
560,218,596,,
237,228,750,,
237,750,657,,
83,639,308,,
83,308,704,,
990,819,401,,
990,401,423,,
440,267,93,,
457,267,440,,
16,961,668,,
16,668,241,,
43,751,825,,
899,751,43,,
337,152,60,,
736,152,337,,
82,558,703,,
558,201,703,,
495,805,639,,
495,890,805,,
718,208,62,,
718,62,257,,
921,326,440,,
921,440,873,,
935,704,635,,
935,635,275,,
183,780,772,,
942,183,772,,
501,713,11,,
993,501,11,,
312,588,57,,
829,588,312,,
832,835,776,,
832,776,570,,
8,511,303,,
442,8,303,,
328,526,678,,
591,328,678,,
61,341,779,,
73,61,779,,
702,881,770,,
536,702,770,,
777,493,496,,
777,157,493,,
641,390,80,,
974,641,80,,
149,119,558,,
655,149,558,,
722,499,933,,
434,722,933,,
78,538,712,,
538,257,712,,
652,364,815,,
652,815,622,,
86,55,975,,
52,86,975,,
681,465,930,,
681,930,708,,
185,190,687,,
25,185,687,,
946,661,755,,
661,50,755,,
467,257,545,,
467,545,190,,
455,120,573,,
295,455,573,,
63,729,356,,
300,63,356,,
281,252,448,,
281,448,765,,
346,361,375,,
650,361,346,,
922,41,42,,
84,922,42,,
468,858,435,,
858,706,435,,
129,425,376,,
129,376,216,,
995,976,526,,
